post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
201.73,0.22999999999998977,0.142224290866785,180.54,0.539999999999992,0.35833502261321953
202.97,0.46999999999999886,0.19781054177537788,181.53,0.5300000000000011,0.35904402982711264
204.0,0.5,0.2708038163220573,182.53,0.5300000000000011,0.36655589231283625
205.01,0.5099999999999909,0.30930726306179984,183.54,0.539999999999992,0.36064907873210666
206.02,0.5200000000000102,0.3267547584422762,184.53,0.5300000000000011,0.35895242302280383
207.03,0.5300000000000011,0.34519206465563707,185.53,0.5300000000000011,0.3607180544963003
208.03,0.5300000000000011,0.35280986900406935,186.53,0.5300000000000011,0.3552445067894224
209.03,0.5300000000000011,0.34698363096056967,187.53,0.5300000000000011,0.34965224375414083
210.04,0.539999999999992,0.3436930835076291,188.52,0.5200000000000102,0.3440335639127193
211.03,0.5300000000000011,0.34240813177939783,189.53,0.5300000000000011,0.34812434991258756
212.04,0.539999999999992,0.3568514187320864,190.53,0.5300000000000011,0.3518551595081236
213.03,0.5300000000000011,0.356249929043132,191.54,0.539999999999992,0.35293320396202915
214.03,0.5300000000000011,0.3572656792658344,192.53,0.5300000000000011,0.3494734003448575
215.03,0.5300000000000011,0.35218929139177063,193.52,0.5200000000000102,0.34958987914678236
216.04,0.539999999999992,0.3524933931057872,194.53,0.5300000000000011,0.3571119011016477
217.05,0.5500000000000114,0.35263944836484407,195.53,0.5300000000000011,0.36256661098376414
218.04,0.539999999999992,0.3505142793032744,196.53,0.5300000000000011,0.35944825605892927
219.03,0.5300000000000011,0.3508466305778351,197.53,0.5300000000000011,0.35124606816384996
220.04,0.539999999999992,0.3476878344074701,198.53,0.5300000000000011,0.3505508644265544
221.03,0.5300000000000011,0.3458222039502608,199.53,0.5300000000000011,0.3499791645803594
