post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
201.67,0.1699999999999875,0.152207761759932,180.53,0.5300000000000011,0.37106377864300727
202.96,0.46000000000000796,0.18737042807873144,181.53,0.5300000000000011,0.3753605803615829
204.0,0.5,0.2667664716901066,182.53,0.5300000000000011,0.37184741605546057
205.01,0.5099999999999909,0.314788343443022,183.54,0.539999999999992,0.36818769691874703
206.02,0.5200000000000102,0.33920437697617484,184.53,0.5300000000000011,0.3688550510924569
207.02,0.5200000000000102,0.35831097674398793,185.53,0.5300000000000011,0.37274382243090076
208.03,0.5300000000000011,0.3616606206838596,186.53,0.5300000000000011,0.37690018241125156
209.03,0.5300000000000011,0.3683400180237975,187.53,0.5300000000000011,0.373226025851308
210.03,0.5300000000000011,0.38184112283635235,188.53,0.5300000000000011,0.3777317455003111
211.03,0.5300000000000011,0.37537043983126606,189.53,0.5300000000000011,0.3785185615144559
212.03,0.5300000000000011,0.37314018695201856,190.53,0.5300000000000011,0.37736142302396036
213.04,0.539999999999992,0.3723752769728679,191.53,0.5300000000000011,0.37072113666806705
214.03,0.5300000000000011,0.37585875086253223,192.53,0.5300000000000011,0.3748824444866891
215.03,0.5300000000000011,0.3769051959031217,193.54,0.539999999999992,0.3765865840883378
216.03,0.5300000000000011,0.37711902709425776,194.53,0.5300000000000011,0.3737974260277824
217.02,0.5200000000000102,0.37737238450603416,195.53,0.5300000000000011,0.37211065170312485
218.03,0.5300000000000011,0.3742081301791066,196.54,0.539999999999992,0.37407882217180943
219.03,0.5300000000000011,0.37046570795100314,197.54,0.539999999999992,0.3750163612098153
220.04,0.539999999999992,0.3793972981016521,198.53,0.5300000000000011,0.3795841247470557
221.03,0.5300000000000011,0.3733617810568869,199.53,0.5300000000000011,0.37931515008066213
