post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
201.68,0.18000000000000682,0.1532532991355721,180.53,0.5300000000000011,0.3727090643247682
202.94,0.4399999999999977,0.19540155882652951,181.53,0.5300000000000011,0.36919538687360537
204.0,0.5,0.27520019057285233,182.53,0.5300000000000011,0.3731472342400432
205.01,0.5099999999999909,0.32521915334014173,183.53,0.5300000000000011,0.37509315272163224
206.02,0.5200000000000102,0.3394688033237176,184.53,0.5300000000000011,0.3789010712414569
207.03,0.5300000000000011,0.3573138948003995,185.53,0.5300000000000011,0.37256667926709064
208.03,0.5300000000000011,0.37267901634393913,186.53,0.5300000000000011,0.3743823985935092
209.03,0.5300000000000011,0.3698700539299054,187.53,0.5300000000000011,0.3762332186149392
210.03,0.5300000000000011,0.3778314180457636,188.53,0.5300000000000011,0.3705821199084472
211.02,0.5200000000000102,0.3756990549163905,189.53,0.5300000000000011,0.3722085539215163
212.03,0.5300000000000011,0.38632911487649274,190.53,0.5300000000000011,0.3761634508227966
213.03,0.5300000000000011,0.3758083272155207,191.53,0.5300000000000011,0.3775960260722726
214.03,0.5300000000000011,0.37501237657346753,192.53,0.5300000000000011,0.37842363165547505
215.03,0.5300000000000011,0.37767774464748677,193.52,0.5200000000000102,0.3799347389815617
216.03,0.5300000000000011,0.3769471355499808,194.53,0.5300000000000011,0.3718807432782465
217.03,0.5300000000000011,0.38563624341316505,195.53,0.5300000000000011,0.36647065396051004
218.03,0.5300000000000011,0.3847282169844953,196.54,0.539999999999992,0.36976423477605197
219.03,0.5300000000000011,0.3791306994672971,197.54,0.539999999999992,0.3841585215219427
220.03,0.5300000000000011,0.38452368632020967,198.53,0.5300000000000011,0.3821188697720514
221.03,0.5300000000000011,0.3825703780825279,199.53,0.5300000000000011,0.3801120640151799
