post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
201.67,0.1699999999999875,0.16544560932461855,180.53,0.5300000000000011,0.3956150173150413
202.94,0.4399999999999977,0.18808891816365655,181.53,0.5300000000000011,0.393946917361581
203.99,0.4900000000000091,0.2699561270640403,182.53,0.5300000000000011,0.39096978169456703
205.0,0.5,0.3242431923364104,183.53,0.5300000000000011,0.3934602516718349
206.02,0.5200000000000102,0.35491851778554867,184.53,0.5300000000000011,0.39283728009671215
207.02,0.5200000000000102,0.37382404840726824,185.53,0.5300000000000011,0.3868721479148967
208.02,0.5200000000000102,0.385799266985232,186.53,0.5300000000000011,0.38894227603479653
209.02,0.5200000000000102,0.38731469721738704,187.53,0.5300000000000011,0.3877451781353344
210.03,0.5300000000000011,0.39001171633326615,188.53,0.5300000000000011,0.3954717982673568
211.03,0.5300000000000011,0.38992528497851037,189.53,0.5300000000000011,0.3929022148081198
212.03,0.5300000000000011,0.38863014438659604,190.53,0.5300000000000011,0.3871920214011596
213.03,0.5300000000000011,0.3873149358893452,191.53,0.5300000000000011,0.3908877407321756
214.03,0.5300000000000011,0.39128001654555095,192.53,0.5300000000000011,0.39480274585634345
215.03,0.5300000000000011,0.38816411520496896,193.53,0.5300000000000011,0.39377181899104324
216.03,0.5300000000000011,0.3901379862842145,194.53,0.5300000000000011,0.3933033569194025
217.03,0.5300000000000011,0.38898268845700645,195.54,0.539999999999992,0.3963975922724471
218.03,0.5300000000000011,0.3886397715684133,196.53,0.5300000000000011,0.3889557186361311
219.03,0.5300000000000011,0.389997939488585,197.53,0.5300000000000011,0.3890671067361022
220.03,0.5300000000000011,0.39166308654565823,198.53,0.5300000000000011,0.3856927907689563
221.03,0.5300000000000011,0.39374689223665466,199.53,0.5300000000000011,0.39021887696917973
