input_amplitude,input_period,input_duty_cycle,phase_coherence,mean_phase,phase_coherence_population,collective_phase,phase_coherence_n1,mean_phase_n1,phase_coherence_population_n1,collective_phase_n1,phase_coherence_n10,mean_phase_n10,phase_coherence_population_n10,collective_phase_n10,phase_coherence_n100,mean_phase_n100,phase_coherence_population_n100,collective_phase_n100
0.0,0.75,0.5,0.03328173627358797,0.7000000000000138,0.03226879962179441,0.391647788691572,0.08762296746661125,0.47241765290837096,NaN,NaN,0.08575341704045936,0.5006113882571755,0.3072923280829081,0.44668983768592346,0.06960307458351356,0.5494678633879986,0.09623464677224228,0.40281527611421897
0.0,0.755,0.5,0.06213329793709215,0.9959316586239044,0.03365987260019394,0.3314569217237489,0.092118604566057,0.489899999848176,NaN,NaN,0.08812108219922107,0.4659720958138649,0.3065542683990487,0.48023511807568176,0.08830315451198409,0.45974015011780656,0.10165608097244114,0.43270981937544983
0.0,0.76,0.5,0.13702192413886222,0.41374230736042317,0.03521152905633435,0.4601476283166522,0.09305297901672398,0.49063838913312685,NaN,NaN,0.1022985600508691,0.4845469682353979,0.30471351775422856,0.47916902546569057,0.07574929394818236,0.4621398576973263,0.0968748006149928,0.49221164697969255
0.0,0.765,0.5,0.09661828408890821,0.8167244201803563,0.029758351304370437,0.5501906567734685,0.09079603190921318,0.4966802680292796,NaN,NaN,0.09704224067005367,0.4962573433515864,0.30475211697210125,0.5498547981877974,0.1138446914607848,0.4198471213702728,0.09603826561772305,0.5493082339368105
0.0,0.77,0.5,0.09109315997830328,0.7971184718171451,0.03124551509116904,0.5509667435777124,0.0940155265553707,0.5099193788692805,NaN,NaN,0.09864609527815546,0.5195984950355428,0.3048521191776197,0.5568314177132049,0.08232792711795911,0.5397163825232958,0.0978030839419114,0.501981916081603
0.0,0.775,0.5,0.010718396288999362,0.26218382655256356,0.03102627626758054,0.6188171684858443,0.09301112882728967,0.5123855177833205,NaN,NaN,0.08972401448302421,0.4797323149858112,0.30898908022865784,0.4939646679305993,0.09357530772160198,0.49456635699752927,0.09579535665347108,0.5038466245878095
0.0,0.78,0.5,0.21617778911141958,0.4409108243530961,0.03337460986460129,0.5121678466471986,0.09580973489913817,0.5113998732797189,NaN,NaN,0.10098743343743545,0.5345221287101456,0.3032232093718874,0.533354523985852,0.10320004975633887,0.46342571293130697,0.09812143685159888,0.4954891980307804
0.0,0.785,0.5,0.12385491164995438,0.5878161734468219,0.03135668035799162,0.48788022583838575,0.09662908463304237,0.4961322997726113,NaN,NaN,0.0982116215535207,0.5111541070092742,0.3037835195262135,0.48665585660571686,0.09334807579613633,0.5148268501814128,0.09551029622989886,0.4829918803555316
0.0,0.79,0.5,0.08922717177149883,0.08457328976985733,0.03809856232470697,0.517295892607442,0.0975121187055254,0.49819640962309375,NaN,NaN,0.09129850225689456,0.4927184426960272,0.3031543454427569,0.47237241706308103,0.10245475531727999,0.4275315909851837,0.09416871020091347,0.45774161713411327
0.0,0.795,0.5,0.017195644416465837,0.39091082435496133,0.03194761666032799,0.5149505582857534,0.09493335867783197,0.49127519532166436,NaN,NaN,0.09681281286189287,0.4957586384238266,0.29834412224641743,0.46845365263922195,0.08330403377799397,0.46026995974240387,0.09468656414066862,0.4643420643938101
0.0,0.8,0.5,0.0765560347413401,0.28599643878752273,0.028370870973276133,0.4773552703441553,0.0961741242327654,0.49186431723331886,NaN,NaN,0.0995067517913045,0.5216152397825501,0.30316814330907765,0.441360082926248,0.0709780976100834,0.640070469068615,0.0918288553478503,0.4510044136318885
0.0,0.805,0.5,0.08486008314382289,0.23457328976956793,0.030647423110523916,0.5036810709077636,0.10170412888950518,0.5034308069256745,NaN,NaN,0.10491858098298323,0.4553072824627653,0.30370616326517796,0.5126159064450025,0.11048259587335996,0.3962576576537856,0.09448042766813261,0.4138269625109765
0.0,0.81,0.5,0.1776541680867233,0.07777124171972725,0.03131006849253306,0.34789866201781694,0.10052981785711994,0.5019304637518249,NaN,NaN,0.098132232340028,0.532181726950196,0.3009637886101811,0.5172579322006349,0.09331528968763578,0.6065087672213488,0.09381164200535969,0.428016202334757
0.0,0.815,0.5,0.11308705398482628,0.6226278972424687,0.031249826941740177,0.4942655442622231,0.10134575486364006,0.4990975161398542,NaN,NaN,0.10589351206250845,0.500207462550797,0.30185101995675007,0.5361433499108871,0.1162563451938223,0.5882355925839204,0.08908487388645925,0.4458904211270867
0.0,0.82,0.5,0.07239897540317188,0.3678955679706017,0.03133548688490013,0.4859039308420665,0.104367816076564,0.4981739098694702,NaN,NaN,0.10122310097669159,0.48753369911133737,0.3033958348689858,0.4970510553787036,0.10789236079221023,0.5070081928798811,0.09423385815313834,0.5101567653005856
0.0,0.825,0.5,0.0173750082217011,0.1845732897692876,0.038270767489859914,0.5294808557930291,0.10225607480943875,0.5139418580780073,NaN,NaN,0.10279680833337139,0.47650870219293373,0.30122542233764227,0.466148088060736,0.09792742523658816,0.6300195064596558,0.09331656030201854,0.569087150293958
0.0,0.83,0.5,0.05807269916251666,0.8930836351187085,0.02878546175513547,0.5846608619219127,0.107358181947872,0.5287233113636325,NaN,NaN,0.10276746770461725,0.5515982053841775,0.3005405141790781,0.5227294630697548,0.09713339830363696,0.7088707852990958,0.09705893959407014,0.5815037156907322
0.0,0.835,0.5,0.043771820114170724,0.9154267102302247,0.03266348105508453,0.4664911737054302,0.10732774706494641,0.4922014085105055,NaN,NaN,0.11334722029663397,0.4634748016224084,0.2932279975208777,0.520560611017942,0.1037889919424531,0.4943759072162351,0.09376863572864821,0.4129057480498748
0.0,0.84,0.5,0.14420788150689848,0.1981441668642052,0.032412151870338954,0.48639334637992493,0.10776187145884289,0.5201344015838202,NaN,NaN,0.11307333515249963,0.4807370859529496,0.2965257027675914,0.5062735239541022,0.11233998524828145,0.4023025648223689,0.09218731150408928,0.5073688012746139
0.0,0.845,0.5,0.03903224087779954,0.41764112861972685,0.03282150748289195,0.45369250486980206,0.11104432960392838,0.4899424213841289,NaN,NaN,0.11308283803171547,0.4576815084236802,0.2958326956238342,0.5082130691560356,0.07162341117153594,0.5088165676068794,0.09332101211591268,0.44423975597493337
0.0,0.85,0.5,0.009755786739459928,0.8729658293121697,0.028352773527607854,0.5101419162864125,0.1085159271009494,0.49973232694390024,NaN,NaN,0.11428316670723286,0.4725410982736763,0.2945937948563313,0.46022982229820053,0.0835906140670217,0.41446815000962384,0.09268546966266848,0.4545605674364469
0.0,0.855,0.5,0.08486008314388153,0.2654267102304713,0.03502972395020171,0.47307764935887675,0.10890352926287236,0.48843049707543046,NaN,NaN,0.10279896294464942,0.47950589647979414,0.301932806685399,0.48337606036186803,0.07974544249192558,0.3997250218501388,0.09399281513136819,0.4615239977000953
0.0,0.86,0.5,0.04802330847982722,0.16218382655288505,0.030176957654492676,0.5439241792762777,0.11474122230890883,0.5081551668515308,NaN,NaN,0.11037409887146467,0.511424131304686,0.30090711125884356,0.5164517672527001,0.12166037519182156,0.47774364785960044,0.09519355281936995,0.5652125207682583
0.0,0.865,0.5,0.05739710089363667,0.6328294048238023,0.04062308323597167,0.5190272444473918,0.12007572752541493,0.500211723440886,NaN,NaN,0.12039381076668759,0.5093553935511557,0.3021956317142174,0.5009080719039458,0.10960691336717257,0.5088306365492445,0.09483127720109433,0.42633661229943226
0.0,0.87,0.5,0.13017749443063806,0.3946168031219629,0.031716257452491084,0.4853183403086113,0.12165167271199696,0.48845517571044156,NaN,NaN,0.133320971671648,0.49779775892372585,0.29236619503315947,0.4628096040712408,0.12748925613726697,0.383743398699364,0.09226797265794222,0.4509870786672375
0.0,0.875,0.5,0.18134420187560413,0.1676749335379074,0.03628040396848481,0.38177226859057717,0.12332238625266484,0.48892392189642364,NaN,NaN,0.11831998278342541,0.433862603906331,0.29309204909310027,0.4608508256030121,0.11955475372604887,0.2802151520891953,0.09208913852780803,0.36119595866359067
