input_amplitude,input_period,input_duty_cycle,phase_coherence,mean_phase,phase_coherence_population,collective_phase,phase_coherence_n1,mean_phase_n1,phase_coherence_population_n1,collective_phase_n1,phase_coherence_n10,mean_phase_n10,phase_coherence_population_n10,collective_phase_n10,phase_coherence_n100,mean_phase_n100,phase_coherence_population_n100,collective_phase_n100
0.0,0.75,0.5,0.1207166276070285,0.4493196932768933,0.03192775241048396,0.44837188670277556,0.09219142219850687,0.49950169900222563,NaN,NaN,0.09440720728857965,0.5152996571536052,0.30858303240111806,0.48485803559175744,0.09374389357063738,0.5949781511785018,0.09528050954819912,0.5137625647845856
0.0,0.755,0.5,0.07178120746265157,0.4526958661961017,0.026136082858485895,0.45631917656488136,0.09228830597002319,0.48478401305006763,NaN,NaN,0.08369267807297309,0.5058484591269551,0.30582204445482736,0.4595741067054969,0.0999735724776538,0.41908829304381134,0.09447125230830226,0.3997828359094422
0.0,0.76,0.5,0.03248654320551129,0.7696519585971526,0.02926951609845771,0.6040479050641507,0.09107824571745807,0.5039927977314448,NaN,NaN,0.09165163728669354,0.5194031976516819,0.30302510426999435,0.541988274827757,0.09543119717135187,0.4568604792120151,0.09416875886456692,0.5985223177363646
0.0,0.765,0.5,0.21164614063800488,0.297470082619467,0.03263281822449166,0.44173404391863974,0.09287689496298958,0.5006067933849453,NaN,NaN,0.09063578067727507,0.45412863107091683,0.30756626366149725,0.5076580727866361,0.09039355748251139,0.43390253646123267,0.09823673277484053,0.46256703621075507
0.0,0.77,0.5,0.18418525004806832,0.7752762921218559,0.03573195189245312,0.5758692175641613,0.09363606097033941,0.5135820622140171,NaN,NaN,0.10405745420406717,0.5594093317300676,0.30599784543322045,0.5285962771192151,0.07889398599983083,0.6006609650383404,0.0960411872224927,0.5131741850662495
0.0,0.775,0.5,0.1328152632060023,0.4871797082865121,0.0333864717155426,0.4743843628507167,0.09633189345307176,0.49592380864588154,NaN,NaN,0.09398786539867567,0.5300536957841053,0.3009278855616666,0.5009051898042571,0.09023546727326676,0.4306876844380049,0.09707963157919272,0.4446799447938396
0.0,0.78,0.5,0.05321786358488781,0.5236461360349944,0.033438755132012325,0.558324331008702,0.09426947825543869,0.5052922643665945,NaN,NaN,0.10006043056311249,0.506777155054039,0.30378348801074706,0.46370547909313664,0.10478434307139976,0.5858658255168693,0.0935036274343956,0.4352075797430074
0.0,0.785,0.5,0.04618947937672168,0.8598635755123142,0.035040609079746494,0.4626893099506263,0.09455578514683381,0.49454663915364333,NaN,NaN,0.09209830343645266,0.4898207344956169,0.30462915813600294,0.5115583687563009,0.08418891106737089,0.3835155510368885,0.0988473292867539,0.4826300595401638
0.0,0.79,0.5,0.05862299112008716,0.2559356209938045,0.03199488508357624,0.4724651574480781,0.09832734379491287,0.49066573033432753,NaN,NaN,0.0901580853833483,0.5061279901382634,0.29834680707043304,0.46327168575384403,0.0740136936627312,0.49862444847040843,0.09319846233197059,0.48221353650314824
0.0,0.795,0.5,0.16654065136438473,0.32282133457721907,0.03551807321677058,0.36336832557459586,0.09808830273691316,0.4957773194638295,NaN,NaN,0.09395902060945874,0.49970406810475054,0.30449489580754974,0.4921721728603824,0.09523356482692655,0.42152083864971646,0.09640055520177136,0.47095884903487145
0.0,0.8,0.5,0.20120795725123636,0.226438591263758,0.031891631272364454,0.3999472242112316,0.10026692738507416,0.49463806749899186,NaN,NaN,0.08723884140014836,0.4706265827382606,0.298973187475456,0.49353074907617966,0.0818164706505824,0.44705010028304565,0.09345056457203291,0.5088153900259399
0.0,0.805,0.5,0.05416818257744097,0.6763538639646646,0.02776836506958788,0.5458373615114706,0.10302618932400223,0.5071349073586898,NaN,NaN,0.0974387431695033,0.5506133381173913,0.29889838520239476,0.5278849084713813,0.12427216382933545,0.5114335000833156,0.09396384873960885,0.5207542394351599
0.0,0.81,0.5,0.09803921568625865,0.7999999999998725,0.031342158625728374,0.5614748200781741,0.0999167365556387,0.5045971007582062,NaN,NaN,0.08568590771060666,0.5147760416286823,0.3019867594273484,0.5075126881794817,0.09375105693979088,0.5050407361392958,0.09556887302839745,0.5813810469693995
