time,phase_shift
-1.7763568394002505e-15,-0.04
0.035862068965515435,-0.08
0.07172413793103265,-0.1
0.10758620689654985,-0.14
0.14344827586206707,-0.16
0.1793103448275843,-0.2
0.21517241379310148,-0.23
0.2510344827586187,-0.26
0.2868965517241359,-0.3
0.3227586206896531,-0.33
0.35862068965517035,-0.36
0.39448275862068755,-0.4
0.43034482758620474,-0.45
0.466206896551722,-0.48
0.5020689655172392,0.46
0.5379310344827564,0.42
0.5737931034482736,0.38
0.6096551724137909,0.35
0.645517241379308,0.31
0.6813793103448252,0.28
0.7172413793103425,0.24
0.7531034482758596,0.2
0.7889655172413769,0.15
0.8248275862068941,0.11
0.8606896551724112,0.07
0.8965517241379285,0.03
0.9324137931034457,0.0
0.968275862068963,0.0
1.0041379310344802,-0.02
1.0399999999999974,-0.05
