time,phase_shift
6.821210263296962e-16,-0.010000000000000675
0.035517241379311025,-0.040000000000000036
0.07103448275862137,-0.0600000000000005
0.10655172413793172,-0.09000000000000075
0.14206896551724207,-0.1200000000000001
0.1775862068965524,-0.16000000000000014
0.21310344827586278,-0.1900000000000004
0.24862068965517312,-0.20999999999999996
0.2841379310344834,-0.2400000000000002
0.31965517241379376,-0.28000000000000025
0.3551724137931041,-0.3100000000000005
0.39068965517241444,-0.35000000000000053
0.42620689655172483,-0.41000000000000014
0.4617241379310352,-0.4400000000000004
0.4972413793103455,0.4899999999999993
0.5327586206896558,0.4399999999999995
0.5682758620689662,0.39999999999999947
0.6037931034482765,0.35999999999999943
0.6393103448275869,0.3199999999999994
0.6748275862068972,0.29000000000000004
0.7103448275862075,0.2599999999999998
0.7458620689655179,0.20999999999999996
0.7813793103448282,0.16999999999999993
0.8168965517241386,0.13999999999999968
0.852413793103449,0.09999999999999964
0.8879310344827593,0.05999999999999961
0.9234482758620697,0.02999999999999936
0.95896551724138,0.0
0.9944827586206904,0.0
1.0300000000000007,-0.010000000000000675
