time,phase_shift
3.552713678800501e-15,0.0
0.035172413793106864,-0.020000000000000462
0.07034482758621018,-0.0600000000000005
0.10551724137931348,-0.08000000000000007
0.1406896551724168,-0.1200000000000001
0.17586206896552012,-0.14000000000000057
0.2110344827586234,-0.1800000000000006
0.24620689655172673,-0.20000000000000018
0.28137931034483005,-0.2400000000000002
0.31655172413793337,-0.27000000000000046
0.3517241379310367,-0.3100000000000005
0.38689655172414,-0.35000000000000053
0.42206896551724327,-0.39000000000000057
0.4572413793103466,-0.4200000000000008
0.4924137931034499,-0.47000000000000064
0.5275862068965532,0.45999999999999996
0.5627586206896565,0.41999999999999993
0.5979310344827599,0.3899999999999997
0.6331034482758632,0.33999999999999986
0.6682758620689665,0.3099999999999996
0.7034482758620698,0.2699999999999996
0.7386206896551731,0.23999999999999932
0.7737931034482765,0.1899999999999995
0.8089655172413798,0.14999999999999947
0.844137931034483,0.10999999999999943
0.8793103448275863,0.08000000000000007
0.9144827586206896,0.040000000000000036
0.9496551724137929,0.009999999999999787
0.9848275862068963,0.0
1.0199999999999996,0.0
