time,phase_shift
0.0,-0.0600000000000005
0.03482758620689648,-0.08999999999999986
0.06965517241379296,-0.1200000000000001
0.10448275862068945,-0.15000000000000036
0.13931034482758592,-0.1800000000000006
0.1741379310344824,-0.20999999999999996
0.2089655172413789,-0.2400000000000002
0.2437931034482754,-0.27000000000000046
0.27862068965517184,-0.3100000000000005
0.31344827586206836,-0.34000000000000075
0.3482758620689648,-0.3800000000000008
0.38310344827586135,-0.41000000000000014
0.4179310344827578,-0.4500000000000002
0.4527586206896543,-0.4900000000000002
0.4875862068965508,0.4500000000000002
0.5224137931034472,0.41999999999999993
0.5572413793103437,0.3799999999999999
0.5920689655172403,0.34999999999999964
0.6268965517241367,0.3099999999999996
0.6617241379310332,0.2699999999999996
0.6965517241379297,0.2400000000000002
0.7313793103448262,0.20000000000000018
0.7662068965517227,0.16000000000000014
0.8010344827586191,0.1200000000000001
0.8358620689655156,0.08000000000000007
0.8706896551724121,0.040000000000000036
0.9055172413793086,0.009999999999999787
0.9403448275862051,0.0
0.9751724137931016,-0.010000000000000675
1.009999999999998,-0.05000000000000071
