time,phase_shift
-1.7763568394002505e-15,-0.03
0.03517241379310178,-0.06
0.07034482758620533,-0.09
0.10551724137930889,-0.12
0.14068965517241244,-0.15
0.17586206896551598,-0.19
0.21103448275861955,-0.21
0.24620689655172312,-0.24
0.28137931034482666,-0.29
0.3165517241379302,-0.32
0.35172413793103374,-0.35
0.38689655172413734,-0.39
0.4220689655172409,-0.42
0.4572413793103444,-0.46
0.492413793103448,0.48
0.5275862068965516,0.44
0.5627586206896551,0.41
0.5979310344827586,0.37
0.6331034482758622,0.34
0.6682758620689657,0.3
0.7034482758620693,0.26
0.7386206896551729,0.22
0.7737931034482765,0.19
0.80896551724138,0.14
0.8441379310344835,0.1
0.8793103448275871,0.06
0.9144827586206906,0.03
0.9496551724137942,0.0
0.9848275862068978,0.0
1.0200000000000014,-0.02
