time,phase_shift
0.0,-0.05
0.03551724137931039,-0.08
0.07103448275862077,-0.11
0.10655172413793114,-0.14
0.14206896551724155,-0.17
0.17758620689655194,-0.2
0.21310344827586228,-0.23
0.24862068965517267,-0.27
0.2841379310344831,-0.29
0.3196551724137935,-0.34
0.3551724137931039,-0.37
0.3906896551724142,-0.4
0.42620689655172456,-0.44
0.46172413793103495,-0.48
0.49724137931034534,0.46
0.5327586206896558,0.43
0.5682758620689662,0.39
0.6037931034482765,0.35
0.639310344827587,0.32
0.6748275862068973,0.28
0.7103448275862078,0.24
0.7458620689655181,0.2
0.7813793103448284,0.15
0.8168965517241388,0.12
0.8524137931034491,0.08
0.8879310344827596,0.04
0.9234482758620699,0.0
0.9589655172413803,0.0
0.9944827586206907,-0.01
1.0300000000000011,-0.04
