time,phase_shift
0.0,-0.010000000000000675
0.03517241379310331,-0.040000000000000036
0.07034482758620662,-0.07000000000000028
0.10551724137930993,-0.10000000000000053
0.14068965517241325,-0.1299999999999999
0.17586206896551657,-0.15000000000000036
0.21103448275861986,-0.1800000000000006
0.24620689655172318,-0.22000000000000064
0.2813793103448265,-0.25
0.3165517241379298,-0.28000000000000025
0.35172413793103313,-0.3200000000000003
0.38689655172413645,-0.35000000000000053
0.4220689655172397,-0.39000000000000057
0.45724137931034303,-0.4400000000000004
0.49241379310344635,-0.4800000000000004
0.5275862068965497,0.4599999999999991
0.562758620689653,0.41999999999999904
0.5979310344827563,0.379999999999999
0.6331034482758596,0.33999999999999986
0.668275862068963,0.2999999999999998
0.7034482758620663,0.2599999999999998
0.7386206896551696,0.22999999999999954
0.7737931034482729,0.1899999999999995
0.8089655172413762,0.14999999999999947
0.8441379310344794,0.10999999999999943
0.8793103448275827,0.07999999999999918
0.9144827586206861,0.040000000000000036
0.9496551724137894,0.009999999999999787
0.9848275862068927,0.0
1.019999999999996,-0.010000000000000675
