time,phase_shift
1.7763568394002505e-15,-0.0600000000000005
0.03517241379310509,-0.08999999999999986
0.0703448275862084,-0.1200000000000001
0.1055172413793117,-0.15000000000000036
0.14068965517241502,-0.17999999999999972
0.17586206896551834,-0.20999999999999996
0.21103448275862163,-0.2400000000000002
0.24620689655172495,-0.28000000000000025
0.28137931034482827,-0.3100000000000005
0.3165517241379316,-0.33999999999999986
0.3517241379310349,-0.3799999999999999
0.3868965517241382,-0.41000000000000014
0.4220689655172415,-0.4500000000000002
0.4572413793103448,0.4899999999999993
0.4924137931034481,0.4499999999999993
0.5275862068965514,0.41999999999999993
0.5627586206896548,0.3799999999999999
0.5979310344827581,0.34999999999999964
0.6331034482758614,0.3099999999999996
0.6682758620689647,0.2699999999999996
0.703448275862068,0.22999999999999954
0.7386206896551714,0.20000000000000018
0.7737931034482747,0.14999999999999947
0.808965517241378,0.10999999999999943
0.8441379310344812,0.08000000000000007
0.8793103448275845,0.040000000000000036
0.9144827586206878,0.0
0.9496551724137912,0.0
0.9848275862068945,-0.020000000000000462
1.0199999999999978,-0.04999999999999982
