time,phase_shift
-1.7763568394002505e-15,-0.040000000000000036
0.035172413793101535,-0.0600000000000005
0.07034482758620485,-0.10000000000000053
0.10551724137930815,-0.1299999999999999
0.14068965517241147,-0.16000000000000014
0.1758620689655148,-0.1900000000000004
0.21103448275861808,-0.21999999999999975
0.2462068965517214,-0.2599999999999998
0.2813793103448247,-0.29000000000000004
0.31655172413792804,-0.33000000000000007
0.35172413793103136,-0.34999999999999964
0.3868965517241347,-0.3899999999999997
0.42206896551723794,-0.4299999999999997
0.45724137931034126,-0.46999999999999975
0.4924137931034446,0.46999999999999975
0.5275862068965479,0.4399999999999995
0.5627586206896512,0.40999999999999925
0.5979310344827545,0.3700000000000001
0.6331034482758578,0.33999999999999986
0.6682758620689612,0.29000000000000004
0.7034482758620645,0.2599999999999998
0.7386206896551678,0.21999999999999975
0.7737931034482711,0.17999999999999972
0.8089655172413744,0.1299999999999999
0.8441379310344777,0.08999999999999986
0.879310344827581,0.05999999999999961
0.9144827586206843,0.019999999999999574
0.9496551724137876,0.0
0.9848275862068909,0.0
1.0199999999999942,-0.03000000000000025
