time,phase_shift
1.7763568394002505e-15,-0.03000000000000025
0.034827586206898256,-0.0600000000000005
0.06965517241379474,-0.09000000000000075
0.10448275862069123,-0.11000000000000032
0.1393103448275877,-0.14000000000000057
0.1741379310344842,-0.17000000000000082
0.20896551724138068,-0.1900000000000004
0.24379310344827718,-0.23000000000000043
0.2786206896551736,-0.2600000000000007
0.31344827586207014,-0.3000000000000007
0.3482758620689666,-0.33000000000000096
0.3831034482758631,-0.3700000000000001
0.4179310344827596,-0.41000000000000014
0.45275862068965606,-0.4500000000000002
0.4875862068965526,0.47999999999999954
0.5224137931034489,0.4399999999999995
0.5572413793103455,0.41000000000000014
0.5920689655172421,0.3700000000000001
0.6268965517241385,0.33000000000000007
0.661724137931035,0.2999999999999998
0.6965517241379314,0.25
0.731379310344828,0.20999999999999996
0.7662068965517245,0.16999999999999993
0.8010344827586209,0.13999999999999968
0.8358620689655174,0.09999999999999964
0.8706896551724139,0.0699999999999994
0.9055172413793103,0.02999999999999936
0.9403448275862069,0.0
0.9751724137931034,0.0
1.0099999999999998,-0.010000000000000675
